transcripts,p-val
MSTRG.36217_MSTRG.36217.25,0.8133259632178167
MSTRG.4728_MSTRG.4728.11,0.09302211899545294
MSTRG.30765_ENST00000638076.1,0.012067491307161077
MSTRG.40455_MSTRG.40455.3,0.03587991074576518
MSTRG.88120_MSTRG.88120.38,0.3293742966111876
MSTRG.751_MSTRG.751.3,0.8703199342998651
MSTRG.7466_MSTRG.7466.1,0.8765360909802458
MSTRG.58883_MSTRG.58883.21,0.626193404735264
MSTRG.72975_ENST00000261798.10,0.09617547547661795
MSTRG.35275_ENST00000305904.11,0.013795994860459179
MSTRG.29926_MSTRG.29926.1,0.7114726847901486
MSTRG.45133_MSTRG.45133.1,0.6242277382766905
MSTRG.54940_ENST00000447334.1,0.07387207825540734
MSTRG.39662_MSTRG.39662.23,0.025073648500039566
MSTRG.60432_ENST00000429705.6,0.24013847060349863
MSTRG.20635_MSTRG.20635.16,0.5999692673057061
MSTRG.91664_MSTRG.91664.1,0.9069122027533744
MSTRG.46980_ENST00000492433.2,0.15359522517047589
MSTRG.12521_ENST00000369797.8,0.4064965014535953
MSTRG.17856_MSTRG.17856.6,0.3636969892389377
MSTRG.3063_ENST00000637252.1,0.0665141018957417
MSTRG.43036_MSTRG.43036.15,0.11979352578748309
MSTRG.95578_MSTRG.95578.69,0.013947608137729531
MSTRG.42539_ENST00000616600.5,0.22890491045904413
MSTRG.60825_ENST00000621469.5,0.1308215492037631
MSTRG.75911_MSTRG.75911.1,0.0845045443998587
MSTRG.64729_MSTRG.64729.33,0.04724760123362109
MSTRG.59583_MSTRG.59583.1,0.5815583974755705
MSTRG.65581_ENST00000515037.5,0.7056253283417142
MSTRG.2539_MSTRG.2539.5,0.665566130923672
MSTRG.40147_MSTRG.40147.14,0.41888986523224625
MSTRG.67922_ENST00000506797.5,0.2105962027167268
MSTRG.19148_MSTRG.19148.2,0.8731189219331073
MSTRG.46247_MSTRG.46247.4,0.12174033915328801
MSTRG.82857_ENST00000335420.10,0.40782789810399456
MSTRG.4816_MSTRG.4816.13,0.11126295585480173
MSTRG.18703_ENST00000359843.7,4.119830326847963e-06
MSTRG.36566_ENST00000481898.5,0.00524416257927945
MSTRG.86127_ENST00000521198.7,5.1975850829431116e-05
MSTRG.1853_ENST00000373830.4,0.364259049365109
MSTRG.86244_ENST00000521425.5,0.8896984334852895
MSTRG.2445_MSTRG.2445.8,0.8622208642218847
MSTRG.83137_ENST00000498518.1,0.2945480005660984
MSTRG.38404_MSTRG.38404.13,0.9703674554076978
MSTRG.48878_ENST00000603238.1,0.09230440875534557
MSTRG.10410_ENST00000374704.8,0.3345986427491283
MSTRG.34553_MSTRG.34553.1,0.0869550613009829
MSTRG.57370_MSTRG.57370.1,0.578848737004475
MSTRG.62023_ENST00000402314.6,0.03168990377674963
MSTRG.15946_MSTRG.15946.1,0.695420293021344
MSTRG.45454_ENST00000597793.5,0.09558681707911205
MSTRG.65175_MSTRG.65175.5,0.0022252402598060225
MSTRG.47018_MSTRG.47018.6,0.23454483672649498
MSTRG.20521_ENST00000508564.1,0.01628587036523367
MSTRG.49895_ENST00000420510.5,0.49448190379489343
MSTRG.2236_MSTRG.2236.10,0.44561592599405786
MSTRG.22614_ENST00000315436.7,0.25270086311392886
MSTRG.53282_MSTRG.53282.7,0.7732843706656852
MSTRG.43274_MSTRG.43274.1,0.6418644698828969
MSTRG.1132_MSTRG.1132.4,0.45548900323457675
MSTRG.16676_MSTRG.16676.18,0.04096194186377977
MSTRG.60868_ENST00000232888.7,0.6707595265250963
MSTRG.50021_MSTRG.50021.1,0.20506586273471805
MSTRG.60871_ENST00000417220.6,0.07092029945632135
MSTRG.2501_ENST00000372591.1,0.11748647336931524
MSTRG.21153_MSTRG.21153.1,0.3399431178881408
MSTRG.9119_ENST00000476241.2,0.13030108104324525
MSTRG.7876_ENST00000367030.7,0.12879494642610761
MSTRG.38743_MSTRG.38743.10,0.04239878339040274
MSTRG.91219_ENST00000373580.8,0.048507215043096706
MSTRG.22941_MSTRG.22941.49,0.3861019393399837
MSTRG.15324_ENST00000606794.1,0.0029375586336791207
MSTRG.42773_ENST00000221573.11,0.004022234408271121
MSTRG.42529_ENST00000600324.5,0.6426842677262425
MSTRG.5815_ENST00000649042.1,0.6680287155866689
MSTRG.29088_MSTRG.29088.70,0.1202738668319138
MSTRG.5908_MSTRG.5908.5,0.3936412819926466
MSTRG.49601_MSTRG.49601.133,0.12800374673232473
MSTRG.38555_ENST00000240333.12,0.48060386838612734
MSTRG.73897_MSTRG.73897.1,0.5781540727562258
MSTRG.43002_ENST00000253031.6,0.304032476876483
MSTRG.46282_ENST00000463865.5,0.7805952353550885
MSTRG.57692_ENST00000043402.8,0.017330960016427324
MSTRG.53289_ENST00000436795.5,0.951121209113077
MSTRG.5577_ENST00000474100.1,0.0011934282307083089
MSTRG.25402_MSTRG.25402.1,0.2656702203499208
MSTRG.48397_MSTRG.48397.12,0.0728332026822032
MSTRG.48338_MSTRG.48338.1,0.6165855908762087
MSTRG.44191_MSTRG.44191.1,0.15700427064886582
MSTRG.91932_MSTRG.91932.1,0.2802919637335549
MSTRG.41386_MSTRG.41386.1,0.3297555589682619
MSTRG.21473_ENST00000548126.1,0.27918414088087545
MSTRG.31600_MSTRG.31600.15,0.006498258325272815
MSTRG.82505_ENST00000426421.5,0.8964963911644567
MSTRG.27239_ENST00000478722.5,0.030008944774502694
MSTRG.94272_ENST00000356824.9,0.4629270535397412
MSTRG.34907_MSTRG.34907.1,0.000665400905711515
MSTRG.19570_ENST00000541490.5,0.20011197827547827
MSTRG.75589_ENST00000393189.2,0.006272752178724311
MSTRG.18915_MSTRG.18915.7,0.9081170234044115
MSTRG.482_ENST00000338370.7,0.7672677756624793
MSTRG.50871_ENST00000409583.5,0.0328124502903335
MSTRG.17600_ENST00000393094.7,0.0246181883859029
MSTRG.72612_ENST00000510080.1,0.23000993053014626
MSTRG.65669_MSTRG.65669.1,0.12594957425509937
MSTRG.44215_ENST00000544216.7,0.6955787822882293
MSTRG.13467_MSTRG.13467.19,0.05404360143175998
MSTRG.4759_ENST00000307546.14,0.01978051132003246
MSTRG.11093_ENST00000337910.10,0.01251920894929449
MSTRG.42994_MSTRG.42994.5,0.7013994655775773
MSTRG.42765_MSTRG.42765.1,0.8955565237587096
MSTRG.53562_MSTRG.53562.11,0.06298704309234116
MSTRG.78759_ENST00000608721.1,0.3398460802283937
MSTRG.75398_MSTRG.75398.39,0.22130320533536033
MSTRG.81249_ENST00000418310.5,0.1969774902398802
MSTRG.34566_ENST00000567518.5,0.021079766144723535
MSTRG.54594_ENST00000611732.4,0.6089986257135265
MSTRG.95204_ENST00000419968.6,0.8656598462499469
MSTRG.59975_MSTRG.59975.38,0.012445017335378264
MSTRG.16461_ENST00000526549.5,0.1856298464193592
MSTRG.90257_ENST00000375446.5,0.026833845724555234
MSTRG.86968_ENST00000435298.6,0.8953956324304518
MSTRG.61171_ENST00000295874.14,0.0624255707623598
MSTRG.73589_ENST00000519821.1,1.3175238168827423e-07
MSTRG.70455_MSTRG.70455.5,0.20545205007469783
MSTRG.49601_ENST00000409569.2,0.08231272803222843
MSTRG.94966_ENST00000371064.7,0.1869531850043587
MSTRG.36182_ENST00000380535.8,0.07650664049323988
MSTRG.81338_ENST00000006777.11,0.44914497029222944
MSTRG.84355_MSTRG.84355.1,0.1372007207894449
MSTRG.18918_ENST00000261407.9,0.3379720781638407
MSTRG.37195_ENST00000473217.5,0.23534345696484554
MSTRG.54389_ENST00000446419.6,0.4111362036267515
MSTRG.1295_ENST00000477853.6,0.8958946047040449
MSTRG.81736_MSTRG.81736.3,0.775119690448455
MSTRG.45271_MSTRG.45271.15,0.15129454451792898
MSTRG.41396_MSTRG.41396.2,0.43892505059870024
MSTRG.39911_MSTRG.39911.56,0.49829766976745593
MSTRG.45991_MSTRG.45991.3,0.540700239742024
MSTRG.63353_ENST00000265044.6,0.5393243946539202
MSTRG.15362_MSTRG.15362.5,0.3284221480366133
MSTRG.37827_MSTRG.37827.2,0.39161348526020634
MSTRG.40186_MSTRG.40186.4,0.08694167412913574
MSTRG.43602_MSTRG.43602.1,0.6020003015314496
MSTRG.83193_ENST00000247866.9,0.000217855552270308
MSTRG.36676_ENST00000474627.8,0.10187587114830426
MSTRG.15522_MSTRG.15522.11,0.10636295039379627
MSTRG.92854_ENST00000378438.9,0.6367902409610336
MSTRG.2791_ENST00000371933.8,0.15325721877589973
MSTRG.5927_MSTRG.5927.20,0.5081003065365776
MSTRG.90923_MSTRG.90923.6,0.17774986953673347
MSTRG.2643_ENST00000532642.5,0.3313476984570661
MSTRG.34890_MSTRG.34890.54,0.6906739415143862
MSTRG.72634_ENST00000505548.5,0.25943042728826227
MSTRG.6246_MSTRG.6246.1,0.7002095275517941
MSTRG.1318_MSTRG.1318.2,0.5693115674834239
MSTRG.37620_ENST00000618403.5,0.03369530256124003
MSTRG.13530_ENST00000319863.13,0.0005004474853303376
MSTRG.53969_MSTRG.53969.1,0.19812191698841414
MSTRG.36010_MSTRG.36010.9,0.4763977644743166
MSTRG.35934_ENST00000570360.1,0.6107576769866294
MSTRG.18823_MSTRG.18823.1,0.8013287089750308
MSTRG.42474_MSTRG.42474.2,0.9792982553275237
MSTRG.14766_MSTRG.14766.1,0.18759058169734258
MSTRG.5494_MSTRG.5494.34,0.5986790695283679
MSTRG.4994_MSTRG.4994.7,0.00016722202277451447
MSTRG.34794_MSTRG.34794.14,0.5614726649550232
MSTRG.44176_MSTRG.44176.1,0.35670058173867614
MSTRG.20481_MSTRG.20481.17,0.158182343490127
MSTRG.56023_MSTRG.56023.39,0.9131757822223574
MSTRG.2618_MSTRG.2618.73,0.42919422948527197
MSTRG.64015_ENST00000429586.6,0.7620402132786618
MSTRG.44553_MSTRG.44553.20,0.8614340820311249
MSTRG.36195_MSTRG.36195.1,0.10438764709689267
MSTRG.36265_ENST00000315707.3,0.7366489985165292
MSTRG.79799_ENST00000409747.5,0.602556824732819
MSTRG.90272_MSTRG.90272.1,0.7906518750680224
MSTRG.60530_MSTRG.60530.3,0.0018452851027463343
MSTRG.64711_MSTRG.64711.1,0.5087512312556132
MSTRG.29654_ENST00000355341.8,0.4157026556279224
MSTRG.74311_ENST00000474952.5,0.7259676236652335
MSTRG.90836_ENST00000374270.7,0.8978621921688116
MSTRG.93667_ENST00000542398.1,0.08798885654174662
MSTRG.57370_ENST00000397637.5,0.3756048663229511
MSTRG.1729_MSTRG.1729.7,0.03355322236734288
MSTRG.62556_MSTRG.62556.16,0.8265447762331316
MSTRG.80696_ENST00000335503.3,0.11862437973780868
MSTRG.15673_MSTRG.15673.1,0.24986154653103387
MSTRG.92874_ENST00000378308.7,0.18171560063055286
MSTRG.60220_ENST00000437131.1,0.9563913503251015
MSTRG.58231_ENST00000320996.14,0.9840875072941593
MSTRG.78709_ENST00000337387.4,0.026566911467171075
MSTRG.47265_ENST00000404816.7,0.32386261290164964
MSTRG.70455_MSTRG.70455.2,0.15283914829449702
MSTRG.58379_ENST00000331728.9,0.6579118760780425
MSTRG.75264_MSTRG.75264.7,0.38162897867659995
MSTRG.15966_ENST00000529374.5,0.18379334281603166
MSTRG.13595_ENST00000527886.5,0.6168958863726484
MSTRG.32316_ENST00000569585.1,0.11887666343717421
MSTRG.55867_ENST00000369886.8,0.7202568636594375
MSTRG.90216_ENST00000442668.7,0.7181947180612036
MSTRG.54083_ENST00000246006.5,0.002050260046491395
MSTRG.75843_ENST00000485511.6,0.06234746279830239
MSTRG.76617_ENST00000369985.9,0.37526817597457873
MSTRG.57509_MSTRG.57509.1,0.14183781321827532
MSTRG.71061_ENST00000506621.3,0.04496211088141191
MSTRG.72576_ENST00000503014.5,0.7674682238820784
MSTRG.1625_MSTRG.1625.3,0.6797641059064918
MSTRG.15659_MSTRG.15659.16,0.2122084822488834
MSTRG.65708_ENST00000508448.5,0.259411416973385
MSTRG.59484_ENST00000455168.5,0.8495715120846753
MSTRG.75616_ENST00000373491.3,0.2799055272309467
MSTRG.62507_ENST00000487848.5,0.07975156682994324
MSTRG.44606_MSTRG.44606.43,0.5202252864062864
MSTRG.40959_ENST00000408011.7,0.08898668463975173
MSTRG.45058_ENST00000591581.1,0.41419521584474694
MSTRG.75247_MSTRG.75247.1,0.9587956617616455
MSTRG.6257_MSTRG.6257.61,0.5019836650496141
MSTRG.13707_MSTRG.13707.1,0.9288140167431116
MSTRG.15581_MSTRG.15581.7,0.0020357296163843793
MSTRG.15800_ENST00000544844.5,0.13763607145690324
MSTRG.16030_ENST00000318312.12,0.004990102319170399
MSTRG.54621_ENST00000373632.8,0.962587022272412
MSTRG.95594_MSTRG.95594.30,0.490474741926602
MSTRG.58661_MSTRG.58661.4,0.1527940035093216
MSTRG.11933_ENST00000336233.10,0.6776939318360501
MSTRG.22941_MSTRG.22941.119,0.15608443531537894
MSTRG.31258_MSTRG.31258.15,0.16727766690961776
MSTRG.73961_ENST00000427865.2,0.05089752390442503
MSTRG.62551_MSTRG.62551.5,0.2846895976834872
MSTRG.12381_ENST00000454422.1,0.08070190660057132
MSTRG.52811_ENST00000258381.10,0.5425277522375584
MSTRG.81929_ENST00000297290.4,0.6332617829104807
MSTRG.75332_ENST00000374881.3,0.25495067474970845
MSTRG.8689_ENST00000366658.6,0.5366307534440709
MSTRG.33702_MSTRG.33702.9,0.04516274489194578
MSTRG.33722_ENST00000380412.7,0.20455874068705795
MSTRG.47178_MSTRG.47178.9,0.823024595657264
MSTRG.46270_MSTRG.46270.1,0.40847221593802063
MSTRG.93199_ENST00000376227.4,0.9882431714381146
MSTRG.7817_ENST00000354848.5,0.6843190420460651
MSTRG.45228_ENST00000253047.7,0.059721711121113796
MSTRG.47006_MSTRG.47006.7,0.26113710687192115
MSTRG.7830_MSTRG.7830.1,0.06016150581258194
MSTRG.22663_MSTRG.22663.2,0.06096660948108171
MSTRG.4900_ENST00000393203.3,0.6126237250205759
MSTRG.68626_ENST00000284637.14,0.025196957527216055
MSTRG.16111_MSTRG.16111.6,0.07795218180910272
MSTRG.16416_ENST00000527316.5,0.00018735492433741212
MSTRG.15329_ENST00000278412.7,0.4903540404468345
MSTRG.45366_ENST00000323798.8,0.01325533863979052
MSTRG.12456_MSTRG.12456.3,0.8829378427357126
MSTRG.42501_ENST00000601588.1,0.78010229284202
MSTRG.8669_ENST00000366669.9,0.24798383091564183
MSTRG.19197_MSTRG.19197.12,0.495389441610383
MSTRG.30361_MSTRG.30361.6,0.07001032888008268
MSTRG.22766_ENST00000619791.1,0.41405435510155164
MSTRG.35374_ENST00000343411.8,0.20157295679575327
MSTRG.81274_ENST00000614986.4,0.08740385775852674
MSTRG.16548_ENST00000064780.7,0.0021615148528612805
MSTRG.12422_ENST00000664783.1,6.813747668209324e-05
MSTRG.74395_MSTRG.74395.17,0.031130557391055684
MSTRG.27993_MSTRG.27993.3,0.6338458885380291
MSTRG.67492_ENST00000354960.8,0.37806301994759506
MSTRG.45235_ENST00000355085.4,0.0364718523216712
MSTRG.20683_ENST00000552674.5,0.16951182700448617
MSTRG.37193_MSTRG.37193.1,0.4787253976242235
MSTRG.54472_MSTRG.54472.1,0.29920581035673344
MSTRG.74289_ENST00000644923.1,0.43787737175080577
MSTRG.20053_ENST00000380650.4,0.584589488435894
MSTRG.69193_MSTRG.69193.22,0.6271457909182585
MSTRG.31026_ENST00000565335.5,0.23348613861042233
MSTRG.18041_ENST00000537841.5,0.2604317385231394
MSTRG.39707_MSTRG.39707.2,0.06495340710818431
MSTRG.64501_ENST00000656944.1,0.9625305797425036
MSTRG.33525_ENST00000568076.6,0.41635019419165864
MSTRG.38226_MSTRG.38226.24,0.20325204083346848
MSTRG.62515_ENST00000296255.8,0.1311410635057765
MSTRG.42251_ENST00000612655.4,0.5180623595030567
MSTRG.79190_ENST00000614382.1,0.779872371223493
MSTRG.87862_ENST00000377838.8,0.6374330567610929
MSTRG.43429_MSTRG.43429.1,0.5865721800746252
MSTRG.82722_MSTRG.82722.27,0.7980680194337069
MSTRG.28250_ENST00000262233.10,0.49755141046425166
MSTRG.51098_ENST00000375281.4,0.10533725008452788
MSTRG.83388_ENST00000443571.6,0.7548151249596659
MSTRG.82016_ENST00000429084.5,0.8916916347136725
MSTRG.39944_ENST00000310942.9,5.214695431026575e-10
MSTRG.38429_MSTRG.38429.57,0.1966775291455
MSTRG.86266_ENST00000325509.4,0.5957823304935848
MSTRG.42332_ENST00000329478.4,0.8980876676280173
MSTRG.23450_ENST00000382466.7,0.32148005521599127
MSTRG.30544_MSTRG.30544.1,0.7106889824132304
MSTRG.29879_MSTRG.29879.4,0.8344355452184441
MSTRG.59574_ENST00000301964.6,0.9714122552420781
MSTRG.31225_ENST00000560569.5,0.13608955000427791
MSTRG.11453_ENST00000372950.6,0.06064702265735632
MSTRG.7817_ENST00000358170.6,0.7574889322141133
MSTRG.84567_ENST00000636997.1,0.058168542114562655
MSTRG.74533_MSTRG.74533.4,0.986050759444627
MSTRG.75343_MSTRG.75343.7,0.11083381969520263
MSTRG.63860_ENST00000392659.2,0.6775839874007675
MSTRG.85908_ENST00000361488.7,0.039908033159535186
MSTRG.90060_ENST00000340342.10,0.002691629216529469
MSTRG.30684_ENST00000261875.10,0.07742248665190624
MSTRG.39690_ENST00000577200.5,0.07288925594700053
MSTRG.51308_ENST00000295549.9,0.8336047715929893
MSTRG.37092_MSTRG.37092.4,0.7869990056158185
MSTRG.22029_ENST00000535501.5,0.2833076932684697
MSTRG.32443_MSTRG.32443.20,0.23104812707648656
MSTRG.38322_MSTRG.38322.4,0.048916251864179035
MSTRG.32209_ENST00000568313.1,0.6794754732770434
MSTRG.79328_ENST00000454368.2,0.028634459998830093
MSTRG.11115_MSTRG.11115.1,0.6191326597096789
MSTRG.91053_ENST00000373930.4,1.8194990891639798e-07
MSTRG.13465_ENST00000526104.5,0.2408215908682328
MSTRG.88451_MSTRG.88451.3,0.7469868222578468
MSTRG.86829_MSTRG.86829.5,0.676743628137485
MSTRG.13167_ENST00000368797.10,0.1303180568605295
MSTRG.2740_ENST00000290795.7,0.3369055861239306
MSTRG.14126_ENST00000536684.3,0.3749872231495106
MSTRG.92100_ENST00000398806.8,0.31001280598158115
MSTRG.19320_ENST00000543822.1,0.029316089950152172
MSTRG.31335_MSTRG.31335.1,0.9172422300138919
MSTRG.20642_ENST00000317269.7,0.18236822582125828
MSTRG.22841_MSTRG.22841.11,0.3474013365036672
MSTRG.39191_MSTRG.39191.1,0.764154082829976
MSTRG.6259_ENST00000367996.6,0.1782740118467095
MSTRG.66224_ENST00000344157.8,0.7080482898892082
MSTRG.51867_ENST00000359683.8,0.32729200567486727
MSTRG.9331_ENST00000381591.5,0.9935609048960641
MSTRG.70924_MSTRG.70924.11,0.635760247407396
MSTRG.75266_ENST00000472581.1,0.85286429349159
MSTRG.22029_ENST00000240079.11,0.6544862209575883
MSTRG.5779_MSTRG.5779.16,0.2871178171322717
MSTRG.5479_MSTRG.5479.5,0.31534050205394853
MSTRG.91446_ENST00000461811.5,0.12702490044362827
MSTRG.57063_MSTRG.57063.2,0.6839517179543635
MSTRG.950_ENST00000346436.11,0.540536325968024
MSTRG.39427_ENST00000586539.6,0.2012172715466129
MSTRG.28648_MSTRG.28648.34,0.6391424646532358
MSTRG.25402_ENST00000487253.6,0.11411320894847263
MSTRG.32308_MSTRG.32308.1,0.1441078958241809
MSTRG.28280_MSTRG.28280.11,0.04589982335911752
MSTRG.72431_MSTRG.72431.71,0.6358717648149245
MSTRG.42441_ENST00000641145.1,0.49980199680394066
MSTRG.32316_ENST00000563498.1,0.5368628984958257
MSTRG.73752_MSTRG.73752.62,0.5691765186468407
MSTRG.44747_MSTRG.44747.2,0.2935044105635481
MSTRG.15679_MSTRG.15679.1,0.7367101094200129
MSTRG.2185_ENST00000426982.6,0.07788111457826781
MSTRG.64625_MSTRG.64625.1,0.009341662933739283
MSTRG.85522_ENST00000022615.9,0.09913591223137046
MSTRG.53427_MSTRG.53427.4,0.23831438237965247
MSTRG.27843_ENST00000261304.7,0.09032977578035382
MSTRG.85966_ENST00000530071.5,0.0999441888965455
MSTRG.42451_MSTRG.42451.24,4.671403981407288e-05
MSTRG.25813_MSTRG.25813.1,0.7215604112651152
MSTRG.964_ENST00000444836.5,0.40958934104137223
MSTRG.74311_MSTRG.74311.33,0.32926894752830166
MSTRG.91546_MSTRG.91546.2,0.1132843616316758
MSTRG.47050_MSTRG.47050.30,0.9268002531738062
MSTRG.45385_MSTRG.45385.1,0.5089121503414504
MSTRG.79307_ENST00000395236.2,0.016288555635832813
MSTRG.5974_MSTRG.5974.5,0.5745879377863796
MSTRG.5473_MSTRG.5473.1,0.4013581627089864
MSTRG.44854_ENST00000601476.1,0.13835167940917786
MSTRG.93689_MSTRG.93689.20,0.29043575846889824
MSTRG.38052_MSTRG.38052.5,0.6681648054169793
MSTRG.57032_MSTRG.57032.1,0.7078636582530353
MSTRG.32563_ENST00000567695.6,0.4182980667797568
MSTRG.59936_ENST00000646209.1,0.005290401404014808
MSTRG.40144_ENST00000580793.5,0.09704133572160378
MSTRG.38017_MSTRG.38017.5,0.7293485510780864
MSTRG.90638_ENST00000374720.8,0.0010813775211145728
MSTRG.91358_ENST00000496594.5,0.43382351963343857
MSTRG.88166_ENST00000331890.6,0.22096216488285916
MSTRG.58702_MSTRG.58702.191,0.1324275701794632
MSTRG.8216_ENST00000366899.4,0.8938709772019272
MSTRG.72087_MSTRG.72087.2,0.09467671844960776
MSTRG.79190_MSTRG.79190.15,0.05699178084453678
MSTRG.25525_ENST00000408980.6,0.1814327124583764
MSTRG.9184_ENST00000366510.4,0.42647010561085297
MSTRG.77824_MSTRG.77824.39,0.8216943467360106
MSTRG.56740_ENST00000300278.8,0.7253042104299104
MSTRG.43136_ENST00000450764.6,0.5303007292036762
MSTRG.91108_MSTRG.91108.1,0.8566405993816297
MSTRG.2098_MSTRG.2098.1,0.1379307355844526
MSTRG.18980_ENST00000339754.11,0.38446449018079765
MSTRG.77380_MSTRG.77380.1,0.5082137958783428
MSTRG.5627_ENST00000271638.3,0.0002965947794085666
MSTRG.25763_MSTRG.25763.2,0.38670365546199637
MSTRG.9119_ENST00000638716.1,0.7887234774160261
MSTRG.8526_ENST00000391867.8,0.4743488324188522
MSTRG.73069_ENST00000315050.11,0.8483046263772321
MSTRG.57165_ENST00000479117.5,0.36371751683190257
MSTRG.60778_MSTRG.60778.53,0.03590113864320432
MSTRG.9429_MSTRG.9429.27,0.08570973658661268
MSTRG.90803_MSTRG.90803.1,0.13833911532160553
MSTRG.11304_MSTRG.11304.21,0.240322615647055
MSTRG.31056_ENST00000567270.5,0.0003691733660089607
MSTRG.16136_ENST00000532343.5,0.7238133142142129
MSTRG.7450_ENST00000367302.5,0.6908274847864392
MSTRG.15967_MSTRG.15967.1,0.9138228799689602
MSTRG.5828_MSTRG.5828.2,0.3079818781181287
MSTRG.59375_ENST00000380817.8,0.9047301315194347
MSTRG.74207_ENST00000244766.7,0.09715076545358985
MSTRG.86931_ENST00000520998.1,4.7654464366149545e-05
MSTRG.15495_MSTRG.15495.1,0.6045148262167466
MSTRG.54395_ENST00000375571.6,0.9934044397768582
MSTRG.45367_ENST00000601968.5,0.4159455949280303
MSTRG.30649_MSTRG.30649.9,0.6015285708221376
MSTRG.43333_ENST00000600440.5,0.3031678540423963
MSTRG.87295_ENST00000399066.7,0.4069020212451595
MSTRG.40088_MSTRG.40088.64,0.7964492200516685
MSTRG.88145_ENST00000534585.5,0.9228526228482403
MSTRG.88994_ENST00000625521.2,0.5480276976753207
MSTRG.13952_MSTRG.13952.12,0.0860239529206944
MSTRG.44624_ENST00000321944.8,0.8034243382651535
MSTRG.75910_ENST00000672860.1,0.018412546328956402
MSTRG.4494_ENST00000370035.8,0.5284229150840107
MSTRG.31831_ENST00000394196.9,0.6545483734507832
MSTRG.80001_MSTRG.80001.1,0.5439912645254019
MSTRG.87642_MSTRG.87642.1,0.21579444664343334
MSTRG.27537_MSTRG.27537.5,0.23910590018468553
MSTRG.45868_ENST00000617930.2,0.9686219850658383
MSTRG.22663_MSTRG.22663.1,0.563019212419092
MSTRG.54439_ENST00000488489.5,0.7647938001409079
MSTRG.20212_MSTRG.20212.9,0.28101810624611867
MSTRG.80288_ENST00000223336.10,0.004501751999100448
MSTRG.27912_ENST00000447653.8,0.952399995697723
MSTRG.31601_MSTRG.31601.1,0.028051285600776903
MSTRG.38419_ENST00000007414.8,0.5498758332872313
MSTRG.45853_ENST00000421337.6,0.047883672335206726
MSTRG.4530_ENST00000527996.5,0.8477618801648947
MSTRG.39915_ENST00000580454.5,0.056409186936332616
MSTRG.58873_ENST00000263253.9,0.08097992240786064
MSTRG.92224_ENST00000380913.8,0.4046314012940956
MSTRG.75507_ENST00000402886.8,0.3815498874872132
MSTRG.37202_ENST00000540801.6,0.466605489197105
MSTRG.85527_MSTRG.85527.3,0.6045997439053241
MSTRG.14710_ENST00000341394.9,0.08251251262938665
MSTRG.83223_MSTRG.83223.10,0.913116869804523
MSTRG.58996_ENST00000249005.3,0.01714530105887632
MSTRG.58329_MSTRG.58329.1,0.6718535326805002
MSTRG.60697_MSTRG.60697.15,0.17825984214751434
MSTRG.62313_MSTRG.62313.6,0.21640781073294701
MSTRG.15922_ENST00000532932.5,0.9447172271292992
MSTRG.65224_MSTRG.65224.9,0.15013178067060962
MSTRG.54362_MSTRG.54362.1,0.8622309623716073
MSTRG.15668_ENST00000346178.8,0.6881077927888524
MSTRG.22327_ENST00000455511.7,0.2395627981906469
MSTRG.34375_ENST00000262133.11,0.007282406210307492
MSTRG.36695_MSTRG.36695.1,0.5386752414509102
MSTRG.27459_MSTRG.27459.2,0.11261539483651063
MSTRG.32958_ENST00000535621.6,0.7370259352303747
MSTRG.75570_ENST00000373715.11,0.9467754837037142
MSTRG.23799_ENST00000630972.2,0.0035218614133794863
MSTRG.85546_MSTRG.85546.2,0.4645960634376939
MSTRG.75179_ENST00000474381.1,0.17484703479378905
MSTRG.12456_ENST00000189444.11,0.3489158719138895
MSTRG.21139_ENST00000539479.6,0.0006462013349769047
MSTRG.59520_MSTRG.59520.4,0.5561813208625008
MSTRG.27970_ENST00000267622.8,0.0014627314411105841
MSTRG.64637_MSTRG.64637.4,0.1820089801867131
MSTRG.47459_ENST00000318522.10,0.256652709038636
MSTRG.5494_MSTRG.5494.20,0.06867066880888294
MSTRG.51943_MSTRG.51943.1,0.04957820111452988
MSTRG.35429_ENST00000538274.5,0.026177073555592494
MSTRG.74705_MSTRG.74705.3,0.896146976551941
MSTRG.5874_MSTRG.5874.41,0.7526584424584748
MSTRG.7463_MSTRG.7463.8,0.7696638362010784
MSTRG.15675_ENST00000533476.5,0.9759237993198415
MSTRG.54019_ENST00000619189.5,0.751978443665573
MSTRG.2400_ENST00000331593.6,0.1308845021037977
MSTRG.45328_ENST00000547897.5,0.6700500709457802
MSTRG.49652_ENST00000283206.9,0.5550497032755551
MSTRG.42472_ENST00000316757.4,0.3622867357989401
MSTRG.54439_MSTRG.54439.12,0.512195913283159
MSTRG.31701_MSTRG.31701.12,0.7886269975171212
MSTRG.85848_ENST00000518875.5,0.1426191700832414
MSTRG.81404_ENST00000248598.6,0.17039182040192463
MSTRG.92482_ENST00000423505.5,0.6377782913238461
MSTRG.17434_ENST00000263464.8,0.037465774376195415
MSTRG.59577_MSTRG.59577.12,0.8152487254124294
MSTRG.22711_ENST00000228506.8,0.017135223631149565
MSTRG.31712_MSTRG.31712.7,0.0423731394413312
MSTRG.37816_MSTRG.37816.1,0.18399716072580274
MSTRG.22935_ENST00000339570.9,0.1923780090764531
MSTRG.60031_ENST00000295754.9,0.046630197187629126
MSTRG.47629_ENST00000409913.5,0.5782160899605133
MSTRG.56189_ENST00000318948.7,0.04512844367582195
